team_id,run_id,topic_id,n_answer_items,n_chars,gpt6_tokens,qwen_tokens
T820,lloyd,rag2026-102,29,7034,1274,1327
T820,lloyd,rag2026-103,32,7203,1215,1270
T820,lloyd,rag2026-104,33,6194,1106,1134
T820,lloyd,rag2026-105,31,6366,1048,1049
T820,lloyd,rag2026-106,25,5686,1031,1037
T820,lloyd,rag2026-107,26,5398,963,1004
T820,lloyd,rag2026-108,35,7067,1276,1351
T820,lloyd,rag2026-109,28,6214,1061,1083
T820,lloyd,rag2026-110,26,6378,1239,1302
T820,lloyd,rag2026-111,31,6319,1234,1344
T820,lloyd,rag2026-112,33,5902,1126,1145
T820,lloyd,rag2026-113,28,5630,1003,1010
T820,lloyd,rag2026-114,26,6229,1032,1039
T820,lloyd,rag2026-115,29,5585,1175,1207
T820,lloyd,rag2026-116,28,6724,1281,1365
T820,lloyd,rag2026-117,31,6542,1172,1192
T820,lloyd,rag2026-118,26,6617,1157,1195
T300,luca,rag2026-0,23,6371,1079,1096
T300,luca,rag2026-1,20,5319,958,976
T300,luca,rag2026-10,26,7271,1347,1432
T300,luca,rag2026-100,27,6963,1207,1238
T300,luca,rag2026-101,33,7250,1285,1334
T300,luca,rag2026-102,30,7539,1361,1458
T300,luca,rag2026-103,27,7241,1277,1321
T300,luca,rag2026-104,28,7265,1309,1338
T300,luca,rag2026-105,27,6587,1174,1187
T300,luca,rag2026-106,28,6687,1268,1305
T300,luca,rag2026-107,20,5153,970,1005
T300,luca,rag2026-108,28,7749,1332,1387
T300,luca,rag2026-109,27,6965,1216,1253
T300,luca,rag2026-11,28,7328,1257,1300
T300,luca,rag2026-110,30,7314,1443,1524
T300,luca,rag2026-111,26,6131,1183,1271
T300,luca,rag2026-112,29,7186,1343,1391
T300,luca,rag2026-113,33,7015,1243,1272
T300,luca,rag2026-114,26,6572,1148,1167
T300,luca,rag2026-115,37,7228,1522,1572
T300,luca,rag2026-116,30,7650,1356,1409
T300,luca,rag2026-117,32,7231,1269,1303
T300,luca,rag2026-118,30,7318,1387,1437
T300,luca,rag2026-12,27,7255,1408,1494
T300,luca,rag2026-13,28,6833,1174,1201
T300,luca,rag2026-14,24,6158,1010,1030
T300,luca,rag2026-15,30,7561,1312,1343
T300,luca,rag2026-16,31,7437,1365,1396
T300,luca,rag2026-17,29,7440,1313,1343
T300,luca,rag2026-18,31,7149,1314,1339
T300,luca,rag2026-19,28,7181,1251,1310
T300,luca,rag2026-2,27,7694,1326,1368
T300,luca,rag2026-20,29,5850,1019,1042
T300,luca,rag2026-21,27,6230,1200,1271
T300,luca,rag2026-22,33,7751,1264,1280
T300,luca,rag2026-23,29,7169,1282,1328
T300,luca,rag2026-24,27,6703,1238,1291
T300,luca,rag2026-25,22,6035,1115,1127
T300,luca,rag2026-26,29,7879,1306,1334
T300,luca,rag2026-27,32,7522,1582,1655
T300,luca,rag2026-28,33,7611,1404,1429
T300,luca,rag2026-29,30,7185,1352,1442
T300,luca,rag2026-3,27,5609,1026,1077
T300,luca,rag2026-30,28,7613,1343,1353
T300,luca,rag2026-31,26,6328,1110,1113
T300,luca,rag2026-32,28,7438,1265,1307
T300,luca,rag2026-33,29,7038,1254,1270
T300,luca,rag2026-34,27,6432,1201,1244
T300,luca,rag2026-35,33,7603,1329,1390
T300,luca,rag2026-36,28,7656,1492,1591
T300,luca,rag2026-37,30,7279,1269,1313
T300,luca,rag2026-38,31,8161,1419,1461
T300,luca,rag2026-39,30,8001,1335,1356
T300,luca,rag2026-4,24,5465,952,959
T300,luca,rag2026-40,28,7096,1224,1251
T300,luca,rag2026-41,25,5558,1042,1067
T300,luca,rag2026-42,30,7283,1339,1383
T300,luca,rag2026-43,32,7653,1265,1277
T300,luca,rag2026-44,29,7703,1369,1383
T300,luca,rag2026-45,29,6869,1213,1250
T300,luca,rag2026-46,25,5930,1063,1077
T300,luca,rag2026-47,32,7708,1277,1308
T300,luca,rag2026-48,28,6769,1210,1261
T300,luca,rag2026-49,35,7890,1395,1459
T300,luca,rag2026-5,26,6696,1241,1286
T300,luca,rag2026-50,26,5912,1042,1046
T300,luca,rag2026-51,30,6220,1123,1146
T300,luca,rag2026-52,31,6257,1183,1216
T300,luca,rag2026-53,32,7191,1559,1655
T300,luca,rag2026-54,35,7335,1265,1296
T300,luca,rag2026-55,25,7022,1193,1211
T300,luca,rag2026-56,31,7480,1350,1416
T300,luca,rag2026-57,29,7064,1268,1316
T300,luca,rag2026-58,25,4861,1043,1041
T300,luca,rag2026-59,33,7475,1346,1401
T300,luca,rag2026-6,27,7744,1401,1481
T300,luca,rag2026-60,39,7831,1413,1513
T300,luca,rag2026-61,31,7480,1390,1482
T300,luca,rag2026-62,32,6334,1199,1229
T300,luca,rag2026-63,39,7136,1438,1418
T300,luca,rag2026-64,25,6727,1165,1209
T300,luca,rag2026-65,30,7716,1299,1318
T300,luca,rag2026-66,29,6996,1214,1249
T300,luca,rag2026-67,26,7222,1295,1331
T300,luca,rag2026-68,32,7585,1299,1321
T300,luca,rag2026-69,31,7997,1327,1368
T300,luca,rag2026-7,28,7479,1272,1293
T300,luca,rag2026-70,30,7282,1276,1281
T300,luca,rag2026-71,26,6277,1098,1120
T300,luca,rag2026-72,41,7182,1669,1638
T300,luca,rag2026-73,32,7340,1311,1347
T300,luca,rag2026-74,33,7282,1347,1408
T300,luca,rag2026-75,34,7726,1332,1375
T300,luca,rag2026-76,26,6657,1249,1305
T300,luca,rag2026-77,35,8266,1435,1485
T300,luca,rag2026-78,30,7596,1362,1390
T300,luca,rag2026-79,30,7544,1345,1399
T300,luca,rag2026-8,30,6959,1204,1236
T300,luca,rag2026-80,25,6532,1199,1206
T300,luca,rag2026-81,27,6048,1096,1125
T300,luca,rag2026-82,30,7126,1237,1264
T300,luca,rag2026-83,28,7750,1324,1338
T300,luca,rag2026-84,29,6099,1068,1039
T300,luca,rag2026-85,27,7805,1375,1416
T300,luca,rag2026-86,33,7938,1404,1446
T300,luca,rag2026-87,31,8326,1454,1466
T300,luca,rag2026-88,33,7685,1388,1433
T300,luca,rag2026-89,26,6916,1165,1176
T300,luca,rag2026-9,26,6624,1226,1269
T300,luca,rag2026-90,32,7284,1294,1332
T300,luca,rag2026-91,27,4408,966,975
T300,luca,rag2026-92,27,6109,1077,1083
T300,luca,rag2026-93,28,6396,1170,1210
T300,luca,rag2026-94,26,6272,1109,1155
T300,luca,rag2026-95,28,7292,1252,1273
T300,luca,rag2026-96,28,7041,1246,1307
T300,luca,rag2026-97,30,7307,1280,1323
T300,luca,rag2026-98,26,5219,962,983
T300,luca,rag2026-99,30,7421,1370,1418
T448,marco,rag2026-0,41,6833,1134,1156
T448,marco,rag2026-1,48,6070,1141,1148
T448,marco,rag2026-2,42,6603,1126,1148
T448,marco,rag2026-3,48,6249,1139,1170
T448,marco,rag2026-4,35,6271,1072,1095
T448,marco,rag2026-5,40,6440,1113,1124
T448,marco,rag2026-6,37,6794,1136,1170
T448,marco,rag2026-7,44,6904,1104,1116
T448,marco,rag2026-8,43,6686,1155,1174
T448,marco,rag2026-9,34,6666,1160,1183
T448,marco,rag2026-10,36,5472,1004,1038
T448,marco,rag2026-11,42,6309,1157,1212
T448,marco,rag2026-12,37,6095,1121,1154
T448,marco,rag2026-13,45,6509,1118,1129
T448,marco,rag2026-14,39,6218,1075,1097
T448,marco,rag2026-15,41,6406,1234,1299
T448,marco,rag2026-16,38,6782,1120,1154
T448,marco,rag2026-17,39,6392,1169,1192
T448,marco,rag2026-18,47,6235,1087,1092
T448,marco,rag2026-19,34,6260,1167,1211
T448,marco,rag2026-20,48,6349,1050,1068
T448,marco,rag2026-21,57,6286,1231,1285
T448,marco,rag2026-22,31,6243,1074,1086
T448,marco,rag2026-23,39,6116,1100,1125
T448,marco,rag2026-24,44,6535,1252,1274
T448,marco,rag2026-25,36,6012,1109,1116
T448,marco,rag2026-26,34,6694,1169,1211
T448,marco,rag2026-27,42,6717,1258,1289
T448,marco,rag2026-28,45,6460,1153,1165
T448,marco,rag2026-29,39,6186,1136,1161
T448,marco,rag2026-30,47,6769,1127,1149
T448,marco,rag2026-31,46,6732,1145,1150
T448,marco,rag2026-32,40,6642,1131,1150
T448,marco,rag2026-33,32,4865,865,891
T448,marco,rag2026-34,36,6365,1111,1143
T448,marco,rag2026-35,34,6665,1165,1202
T448,marco,rag2026-36,39,6454,1134,1139
T448,marco,rag2026-37,43,6208,1148,1191
T448,marco,rag2026-38,37,6550,1179,1215
T448,marco,rag2026-39,41,6590,1090,1111
T448,marco,rag2026-40,38,6678,1167,1193
T448,marco,rag2026-41,42,6647,1147,1158
T448,marco,rag2026-42,34,6507,1124,1152
T448,marco,rag2026-43,40,6898,1198,1217
T448,marco,rag2026-44,42,6415,1182,1187
T448,marco,rag2026-45,43,6198,1101,1116
T448,marco,rag2026-46,43,6595,1156,1175
T448,marco,rag2026-47,42,6433,1077,1077
T448,marco,rag2026-48,38,6616,1116,1130
T448,marco,rag2026-49,31,5878,1003,1016
T448,marco,rag2026-50,45,6367,1177,1197
T448,marco,rag2026-51,33,6272,1090,1086
T448,marco,rag2026-52,38,6019,1138,1171
T448,marco,rag2026-53,38,6909,1207,1218
T448,marco,rag2026-54,38,6646,1177,1196
T448,marco,rag2026-55,41,6811,1164,1185
T448,marco,rag2026-56,33,6006,1186,1209
T448,marco,rag2026-57,48,6411,1144,1190
T448,marco,rag2026-58,36,5911,1135,1132
T448,marco,rag2026-59,40,7005,1185,1205
T448,marco,rag2026-60,56,6771,1282,1342
T448,marco,rag2026-61,38,6510,1110,1125
T448,marco,rag2026-62,46,6455,1137,1150
T448,marco,rag2026-63,40,6418,1126,1126
T448,marco,rag2026-64,45,6681,1076,1099
T448,marco,rag2026-65,42,6912,1170,1189
T448,marco,rag2026-66,40,6537,1195,1213
T448,marco,rag2026-67,38,6279,1136,1172
T448,marco,rag2026-68,44,6862,1136,1144
T448,marco,rag2026-69,33,6694,1120,1135
T448,marco,rag2026-70,37,6859,1253,1273
T448,marco,rag2026-71,36,5994,1081,1085
T448,marco,rag2026-72,42,7044,1200,1216
T448,marco,rag2026-73,42,6820,1127,1146
T448,marco,rag2026-74,42,6657,1148,1160
T448,marco,rag2026-75,35,6583,1122,1130
T448,marco,rag2026-76,39,5901,1166,1202
T448,marco,rag2026-77,46,6991,1135,1145
T448,marco,rag2026-78,35,6585,1119,1136
T448,marco,rag2026-79,39,6734,1143,1164
T448,marco,rag2026-80,45,5910,1188,1187
T448,marco,rag2026-81,48,6314,1162,1188
T448,marco,rag2026-82,43,6722,1173,1175
T448,marco,rag2026-83,38,6356,1174,1189
T448,marco,rag2026-84,47,6716,1148,1143
T448,marco,rag2026-85,40,6544,1136,1147
T448,marco,rag2026-86,42,6660,1171,1196
T448,marco,rag2026-87,46,7319,1243,1245
T448,marco,rag2026-88,47,6811,1143,1157
T448,marco,rag2026-89,38,6516,1143,1168
T448,marco,rag2026-90,39,6073,1161,1215
T448,marco,rag2026-91,39,6329,1139,1162
T448,marco,rag2026-92,50,6669,1144,1132
T448,marco,rag2026-93,40,6421,1162,1197
T448,marco,rag2026-94,41,6705,1157,1193
T448,marco,rag2026-95,34,6437,1140,1165
T448,marco,rag2026-96,45,6446,1128,1145
T448,marco,rag2026-97,42,6584,1100,1112
T448,marco,rag2026-98,42,6284,1109,1117
T448,marco,rag2026-99,38,6281,1154,1191
T448,marco,rag2026-100,45,6635,1128,1141
T448,marco,rag2026-101,48,6597,1113,1148
T448,marco,rag2026-102,33,6036,1161,1203
T448,marco,rag2026-103,37,6377,1128,1164
T448,marco,rag2026-104,46,6498,1186,1216
T448,marco,rag2026-105,41,6812,1173,1194
T448,marco,rag2026-106,50,6508,1244,1246
T448,marco,rag2026-107,40,6050,1143,1174
T448,marco,rag2026-108,41,6685,1125,1164
T448,marco,rag2026-109,43,6960,1162,1190
T448,marco,rag2026-110,40,6293,1197,1245
T448,marco,rag2026-111,49,6034,1171,1262
T448,marco,rag2026-112,37,6862,1225,1239
T448,marco,rag2026-113,36,6061,1091,1109
T448,marco,rag2026-114,39,6248,1150,1173
T448,marco,rag2026-115,44,5708,1146,1162
T448,marco,rag2026-116,44,6786,1186,1237
T448,marco,rag2026-117,44,6221,1139,1168
T448,marco,rag2026-118,39,5840,999,1034
T712,maya,rag2026-0,9,2338,396,399
T712,maya,rag2026-1,11,2712,505,507
T712,maya,rag2026-2,9,2325,393,398
T712,maya,rag2026-3,10,1902,381,409
T712,maya,rag2026-4,9,2245,401,408
T712,maya,rag2026-5,8,2157,371,383
T712,maya,rag2026-6,10,2319,393,407
T712,maya,rag2026-7,10,2373,387,387
T712,maya,rag2026-8,9,1915,342,341
T712,maya,rag2026-9,19,4084,745,765
T712,maya,rag2026-10,11,3222,596,610
T712,maya,rag2026-11,9,2566,417,416
T712,maya,rag2026-12,11,3173,654,687
T712,maya,rag2026-13,10,1834,335,349
T712,maya,rag2026-14,10,2022,349,352
T712,maya,rag2026-15,7,2346,394,397
T712,maya,rag2026-16,8,2274,375,381
T712,maya,rag2026-17,8,2455,414,419
T712,maya,rag2026-18,7,1588,284,288
T712,maya,rag2026-19,11,2135,366,374
T712,maya,rag2026-20,9,2518,456,463
T712,maya,rag2026-21,10,1787,336,353
T712,maya,rag2026-22,10,1998,379,381
T712,maya,rag2026-23,13,2249,409,410
T712,maya,rag2026-24,9,2596,489,496
T712,maya,rag2026-25,10,2127,443,457
T712,maya,rag2026-26,10,2754,464,468
T712,maya,rag2026-27,9,2693,509,517
T712,maya,rag2026-28,15,2598,507,514
T712,maya,rag2026-29,9,2573,451,456
T712,maya,rag2026-30,8,2852,470,474
T712,maya,rag2026-31,9,2429,424,428
T712,maya,rag2026-32,10,2582,435,443
T712,maya,rag2026-33,7,1832,295,297
T712,maya,rag2026-34,10,2887,538,553
T712,maya,rag2026-35,8,2507,436,457
T712,maya,rag2026-36,10,2522,532,541
T712,maya,rag2026-37,9,2153,380,381
T712,maya,rag2026-38,10,2390,384,384
T712,maya,rag2026-39,8,1954,323,324
T712,maya,rag2026-40,8,2156,365,371
T712,maya,rag2026-41,7,2290,406,411
T712,maya,rag2026-42,10,3262,652,674
T712,maya,rag2026-43,10,3286,604,610
T712,maya,rag2026-44,9,1984,362,366
T712,maya,rag2026-45,8,2110,358,357
T712,maya,rag2026-46,11,3520,613,617
T712,maya,rag2026-47,10,4308,796,814
T712,maya,rag2026-48,10,2511,470,468
T712,maya,rag2026-49,8,2478,413,423
T712,maya,rag2026-50,10,3060,538,541
T712,maya,rag2026-51,10,3371,668,676
T712,maya,rag2026-52,9,2879,544,561
T712,maya,rag2026-53,9,2098,398,393
T712,maya,rag2026-54,9,1980,341,344
T712,maya,rag2026-55,9,2637,457,462
T712,maya,rag2026-56,12,2691,480,485
T712,maya,rag2026-57,9,2077,358,368
T712,maya,rag2026-58,10,2220,433,435
T712,maya,rag2026-59,9,2094,367,367
T712,maya,rag2026-60,11,2349,443,477
T712,maya,rag2026-61,6,2214,388,402
T712,maya,rag2026-62,6,2205,404,407
T712,maya,rag2026-63,10,2201,401,400
T712,maya,rag2026-64,11,2701,429,433
T712,maya,rag2026-65,10,2299,398,404
T712,maya,rag2026-66,9,2388,382,385
T712,maya,rag2026-67,7,2464,437,445
T712,maya,rag2026-68,10,2969,570,580
T712,maya,rag2026-69,10,2653,464,470
T712,maya,rag2026-70,10,3358,684,708
T712,maya,rag2026-71,11,2746,484,484
T712,maya,rag2026-72,10,3102,675,687
T712,maya,rag2026-73,9,2051,341,342
T712,maya,rag2026-74,7,2686,466,464
T712,maya,rag2026-75,10,3173,618,638
T712,maya,rag2026-76,9,2065,398,404
T712,maya,rag2026-77,10,2739,449,455
T712,maya,rag2026-78,8,2167,351,354
T712,maya,rag2026-79,10,2383,429,433
T712,maya,rag2026-80,10,1926,420,427
T712,maya,rag2026-81,11,2313,439,441
T712,maya,rag2026-82,8,2075,378,378
T712,maya,rag2026-83,7,1683,297,296
T712,maya,rag2026-84,8,1899,346,335
T712,maya,rag2026-85,8,1821,289,292
T712,maya,rag2026-86,10,2835,558,579
T712,maya,rag2026-87,9,1816,281,274
T712,maya,rag2026-88,9,2300,393,397
T712,maya,rag2026-89,7,2699,474,483
T712,maya,rag2026-90,9,2622,420,429
T712,maya,rag2026-91,9,2287,430,431
T712,maya,rag2026-92,10,2121,376,375
T712,maya,rag2026-93,10,1806,331,339
T712,maya,rag2026-94,8,2037,344,349
T712,maya,rag2026-95,10,2114,367,371
T712,maya,rag2026-96,10,2608,430,434
T712,maya,rag2026-97,11,2768,495,511
T712,maya,rag2026-98,10,2458,423,424
T712,maya,rag2026-99,8,1874,333,336
T712,maya,rag2026-100,11,2744,447,451
T712,maya,rag2026-101,11,2416,385,390
T712,maya,rag2026-102,10,2630,504,510
T712,maya,rag2026-103,10,2239,416,420
T712,maya,rag2026-104,10,2488,472,475
T712,maya,rag2026-105,9,2772,447,451
T712,maya,rag2026-106,9,3102,593,596
T712,maya,rag2026-107,9,2390,461,468
T712,maya,rag2026-108,10,3944,766,790
T712,maya,rag2026-109,10,2476,411,415
T712,maya,rag2026-110,11,2953,555,568
T712,maya,rag2026-111,10,2158,373,389
T712,maya,rag2026-112,10,2485,478,485
T712,maya,rag2026-113,10,3435,656,670
T712,maya,rag2026-114,8,2547,437,442
T712,maya,rag2026-115,8,2752,488,495
T712,maya,rag2026-116,11,2779,476,489
T712,maya,rag2026-117,8,1829,327,337
T712,maya,rag2026-118,14,2847,477,487
T086,miles,rag2026-0,40,7189,1268,1298
T086,miles,rag2026-1,32,5714,1049,1057
T086,miles,rag2026-2,40,7051,1352,1409
T086,miles,rag2026-3,47,6087,1325,1414
T086,miles,rag2026-4,35,6640,1221,1230
T086,miles,rag2026-5,45,6624,1328,1374
T086,miles,rag2026-6,52,7027,1374,1489
T086,miles,rag2026-7,40,6949,1310,1340
T086,miles,rag2026-8,36,6855,1283,1312
T086,miles,rag2026-9,43,6759,1271,1316
T086,miles,rag2026-10,38,6617,1333,1413
T086,miles,rag2026-11,41,6912,1320,1386
T086,miles,rag2026-12,35,6851,1432,1532
T086,miles,rag2026-13,39,6908,1232,1252
T086,miles,rag2026-14,46,7341,1250,1264
T086,miles,rag2026-15,41,7367,1275,1296
T086,miles,rag2026-16,33,5107,999,1013
T086,miles,rag2026-17,39,6759,1251,1265
T086,miles,rag2026-18,41,6504,1297,1323
T086,miles,rag2026-19,39,6702,1229,1251
T086,miles,rag2026-20,26,4094,743,747
T086,miles,rag2026-21,36,6420,1257,1307
T086,miles,rag2026-22,42,6853,1148,1154
T086,miles,rag2026-23,42,6842,1272,1289
T086,miles,rag2026-24,42,6958,1361,1403
T086,miles,rag2026-25,39,6687,1269,1291
T086,miles,rag2026-26,40,7079,1271,1293
T086,miles,rag2026-27,48,7244,1662,1716
T086,miles,rag2026-28,44,6928,1288,1332
T086,miles,rag2026-29,31,5516,989,1008
T086,miles,rag2026-30,39,6685,1268,1289
T086,miles,rag2026-31,50,7020,1324,1331
T086,miles,rag2026-32,45,6861,1225,1254
T086,miles,rag2026-33,38,6351,1140,1142
T086,miles,rag2026-34,36,6557,1230,1245
T086,miles,rag2026-35,42,6647,1242,1259
T086,miles,rag2026-36,36,5447,1130,1156
T086,miles,rag2026-37,35,5797,1099,1137
T086,miles,rag2026-38,39,7678,1357,1395
T086,miles,rag2026-39,37,6898,1253,1273
T086,miles,rag2026-40,37,5728,1028,1040
T086,miles,rag2026-41,41,6491,1257,1270
T086,miles,rag2026-42,26,3838,726,739
T086,miles,rag2026-43,43,7111,1254,1268
T086,miles,rag2026-44,38,7078,1358,1369
T086,miles,rag2026-45,38,7220,1285,1297
T086,miles,rag2026-46,43,6127,1151,1154
T086,miles,rag2026-47,36,7174,1243,1250
T086,miles,rag2026-48,37,6626,1230,1234
T086,miles,rag2026-49,46,6997,1368,1453
T086,miles,rag2026-50,37,6510,1204,1223
T086,miles,rag2026-51,50,6919,1264,1289
T086,miles,rag2026-52,53,6246,1352,1445
T086,miles,rag2026-53,42,6093,1231,1280
T086,miles,rag2026-54,42,6348,1181,1193
T086,miles,rag2026-55,36,7249,1294,1312
T086,miles,rag2026-56,33,6613,1226,1254
T086,miles,rag2026-57,39,6681,1226,1250
T086,miles,rag2026-58,42,5723,1220,1219
T086,miles,rag2026-59,30,5016,950,975
T086,miles,rag2026-60,41,7069,1421,1497
T086,miles,rag2026-61,39,6698,1260,1312
T086,miles,rag2026-62,23,2816,594,603
T086,miles,rag2026-63,44,6319,1346,1360
T086,miles,rag2026-64,39,7232,1330,1352
T086,miles,rag2026-65,36,7028,1266,1296
T086,miles,rag2026-66,40,7106,1313,1325
T086,miles,rag2026-67,35,6153,1113,1128
T086,miles,rag2026-68,40,6099,1122,1142
T086,miles,rag2026-69,39,7368,1361,1414
T086,miles,rag2026-70,40,6644,1303,1319
T086,miles,rag2026-71,37,6854,1253,1261
T086,miles,rag2026-72,35,7121,1408,1454
T086,miles,rag2026-73,46,6983,1258,1270
T086,miles,rag2026-74,38,6670,1272,1305
T086,miles,rag2026-75,36,6066,1107,1114
T086,miles,rag2026-76,38,6240,1214,1249
T086,miles,rag2026-77,45,7719,1350,1385
T086,miles,rag2026-78,46,6816,1229,1265
T086,miles,rag2026-79,37,6659,1245,1304
T086,miles,rag2026-80,44,6742,1265,1269
T086,miles,rag2026-81,39,5460,1097,1141
T086,miles,rag2026-82,32,4783,918,930
T086,miles,rag2026-83,39,6730,1204,1209
T086,miles,rag2026-84,41,7250,1420,1422
T086,miles,rag2026-85,46,7389,1356,1397
T086,miles,rag2026-86,46,6827,1270,1304
T086,miles,rag2026-87,36,6832,1210,1209
T086,miles,rag2026-88,35,6549,1141,1149
T086,miles,rag2026-89,34,7297,1292,1314
T086,miles,rag2026-90,41,6341,1180,1210
T086,miles,rag2026-91,38,4363,937,948
T086,miles,rag2026-92,44,6767,1307,1318
T086,miles,rag2026-93,43,6647,1282,1312
T086,miles,rag2026-94,32,6664,1141,1140
T086,miles,rag2026-95,43,7108,1315,1360
T086,miles,rag2026-96,40,7207,1327,1372
T086,miles,rag2026-97,36,6463,1142,1163
T086,miles,rag2026-98,36,6360,1193,1202
T086,miles,rag2026-99,30,5875,1152,1191
T086,miles,rag2026-100,47,7165,1272,1290
T086,miles,rag2026-101,44,6696,1294,1323
T086,miles,rag2026-102,36,6618,1285,1357
T086,miles,rag2026-103,36,6716,1279,1304
T086,miles,rag2026-104,40,7199,1379,1426
T086,miles,rag2026-105,40,6788,1300,1301
T086,miles,rag2026-106,39,6387,1281,1298
T086,miles,rag2026-107,36,6417,1263,1335
T086,miles,rag2026-108,32,5438,927,948
T086,miles,rag2026-109,44,7119,1300,1305
T086,miles,rag2026-110,27,5254,1102,1161
T086,miles,rag2026-111,34,6028,1160,1218
T086,miles,rag2026-112,32,5841,1186,1210
T086,miles,rag2026-113,29,4586,837,832
T086,miles,rag2026-114,40,6499,1195,1206
T086,miles,rag2026-115,43,6366,1473,1567
T086,miles,rag2026-116,41,7158,1345,1382
T086,miles,rag2026-117,39,6754,1300,1319
T086,miles,rag2026-118,38,6176,1135,1176
T614,nell,rag2026-0,9,4409,775,813
T614,nell,rag2026-1,28,3700,616,630
T614,nell,rag2026-2,23,4784,843,872
T614,nell,rag2026-3,20,5096,1037,1045
T614,nell,rag2026-4,18,3493,574,585
T614,nell,rag2026-5,27,3090,593,618
T614,nell,rag2026-6,26,4844,891,935
T614,nell,rag2026-7,19,3815,691,688
T614,nell,rag2026-8,25,3228,638,654
T614,nell,rag2026-9,34,5140,862,886
T614,nell,rag2026-10,44,3025,655,677
T614,nell,rag2026-11,28,4311,691,708
T614,nell,rag2026-12,6,4496,977,993
T614,nell,rag2026-13,20,4616,853,863
T614,nell,rag2026-14,32,4989,866,888
T614,nell,rag2026-15,22,3481,616,641
T614,nell,rag2026-16,21,4226,829,859
T614,nell,rag2026-17,27,4034,712,742
T614,nell,rag2026-18,22,5464,1062,1049
T614,nell,rag2026-19,20,3235,591,612
T614,nell,rag2026-20,24,3468,606,618
T614,nell,rag2026-21,19,3673,694,718
T614,nell,rag2026-22,13,4504,867,881
T614,nell,rag2026-23,34,5423,946,973
T614,nell,rag2026-24,28,5193,1064,1094
T614,nell,rag2026-25,19,3532,776,806
T614,nell,rag2026-26,27,6274,1243,1281
T614,nell,rag2026-27,22,3896,847,888
T614,nell,rag2026-28,15,5362,867,872
T614,nell,rag2026-29,22,3827,681,697
T614,nell,rag2026-30,17,3436,653,660
T614,nell,rag2026-31,23,4055,767,775
T614,nell,rag2026-32,28,3665,678,687
T614,nell,rag2026-33,16,2260,429,445
T614,nell,rag2026-34,26,4088,701,716
T614,nell,rag2026-35,31,4673,830,863
T614,nell,rag2026-36,12,4460,917,927
T614,nell,rag2026-37,25,3218,567,570
T614,nell,rag2026-38,29,4142,707,721
T614,nell,rag2026-39,18,4135,724,739
T614,nell,rag2026-40,22,4282,800,832
T614,nell,rag2026-41,28,3856,656,670
T614,nell,rag2026-42,22,5060,881,895
T614,nell,rag2026-43,15,3905,679,681
T614,nell,rag2026-44,19,3676,693,711
T614,nell,rag2026-45,14,3399,610,622
T614,nell,rag2026-46,21,3650,624,634
T614,nell,rag2026-47,52,6453,1249,1301
T614,nell,rag2026-48,23,3002,536,553
T614,nell,rag2026-49,9,4984,890,893
T614,nell,rag2026-50,21,2889,579,617
T614,nell,rag2026-51,28,4320,788,798
T614,nell,rag2026-52,50,6613,1461,1544
T614,nell,rag2026-53,19,4948,1248,1271
T614,nell,rag2026-54,16,3749,662,660
T614,nell,rag2026-55,24,4297,738,746
T614,nell,rag2026-56,21,5850,1190,1247
T614,nell,rag2026-57,28,3385,626,647
T614,nell,rag2026-58,15,3842,887,881
T614,nell,rag2026-59,21,5560,1042,1074
T614,nell,rag2026-60,29,3498,724,780
T614,nell,rag2026-61,24,3731,711,730
T614,nell,rag2026-62,64,4437,994,1007
T614,nell,rag2026-63,32,7810,1921,2030
T614,nell,rag2026-64,28,3925,660,684
T614,nell,rag2026-65,19,2336,418,418
T614,nell,rag2026-66,17,3428,618,639
T614,nell,rag2026-67,25,4576,825,853
T614,nell,rag2026-68,27,3471,592,598
T614,nell,rag2026-69,27,4240,748,754
T614,nell,rag2026-70,14,3743,735,716
T614,nell,rag2026-71,32,3951,691,709
T614,nell,rag2026-72,5,5273,1157,1153
T614,nell,rag2026-73,22,2965,527,538
T614,nell,rag2026-74,21,5027,917,934
T614,nell,rag2026-75,16,4078,704,712
T614,nell,rag2026-76,25,4978,928,950
T614,nell,rag2026-77,2,6560,1238,1262
T614,nell,rag2026-78,22,3920,672,680
T614,nell,rag2026-79,35,5005,832,840
T614,nell,rag2026-80,25,5056,1038,1038
T614,nell,rag2026-81,34,5201,1034,1064
T614,nell,rag2026-82,17,5017,882,880
T614,nell,rag2026-83,21,3692,714,718
T614,nell,rag2026-84,21,3034,556,556
T614,nell,rag2026-85,16,3601,642,657
T614,nell,rag2026-86,20,4194,794,820
T614,nell,rag2026-87,30,4834,970,1015
T614,nell,rag2026-88,17,5221,943,962
T614,nell,rag2026-89,23,3140,574,581
T614,nell,rag2026-90,22,4732,824,841
T614,nell,rag2026-91,21,4396,1012,1024
T614,nell,rag2026-92,22,4003,714,715
T614,nell,rag2026-93,23,4420,901,916
T614,nell,rag2026-94,27,3909,646,661
T614,nell,rag2026-95,27,3957,674,697
T614,nell,rag2026-96,32,4980,899,927
T614,nell,rag2026-97,29,4665,788,815
T614,nell,rag2026-98,34,4299,831,835
T614,nell,rag2026-99,28,4395,808,824
T614,nell,rag2026-100,24,4124,662,686
T614,nell,rag2026-101,30,3368,598,619
T614,nell,rag2026-102,29,4821,953,976
T614,nell,rag2026-103,11,4041,761,769
T614,nell,rag2026-104,27,3592,690,719
